date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-11-18,10.8,10.4,14.9,0,,130.1,10,29.6,1014.5,
2019-11-19,8.8,4.4,13.7,1,,70.4,9.2,24.1,1021.9,
2019-11-20,10,7.9,10,0,,75.9,11.1,29,1016.5,
2019-11-21,11.3,10.1,13.8,3.8,,123.4,10,29,1014.5,
2019-11-22,9.3,10.1,12.4,0,,124.6,10.2,29,1017.7,
2019-11-23,6,3.4,9.6,0,,115.6,11.9,29.6,1018.2,
2019-11-24,6.4,3.5,11,0,,92.1,9.6,29,1016.6,
2019-11-25,5.8,2.6,10.9,0,,60.5,5.9,9.3,1014.7,
2019-11-26,7.9,4.6,10.4,0,,91.1,4.2,9.3,1013.6,
2019-11-27,6.8,4.4,8.5,2.7,,118.3,8.1,9.3,1008.6,
2019-11-28,9.2,6.4,11.1,8.6,,177.8,5.6,9.3,1003.8,
2019-11-29,7.9,10.2,11.7,2.8,,220.2,6.9,24.1,1006.9,
2019-11-30,3.6,0,8.4,0.3,,308,15.4,47,1019.2,
2019-12-01,-0.1,-0.3,4,0,,118.8,6.4,9.3,1026.2,
2019-12-02,0.1,0,1.1,6.6,,12.6,8.6,9.3,1020.8,
2019-12-03,1.2,-1.3,4.3,6.6,,329.3,10.2,9.3,1026.5,
2019-12-04,-3.5,-7.7,-1.5,0,,91.3,5.9,9.3,1032.4,
2019-12-05,-1.7,-2.8,-1.3,0,,112.1,7.3,18.5,1031.2,
2019-12-06,-1,-1.9,-0.3,0,,128.9,6.4,9.3,1025.7,
2019-12-07,0.3,-0.5,1,0,,181.6,6.9,9.3,1019.6,
2019-12-08,3,0.8,7.7,0,,177.6,6.9,9.3,1018.1,
2019-12-09,3.5,1.7,4.9,0,,66.6,6.4,9.3,1010.5,
2019-12-10,5,3.5,8.1,10.4,,338.9,11.1,43,1016.7,
2019-12-11,2.6,0.6,5.9,0,,340.1,5.7,9.3,1019.8,
2019-12-12,2.3,0.2,2.9,0.5,,64.9,6.4,16.7,1009.3,
2019-12-13,3.2,1.5,4.4,11.2,,126.1,8.9,29,996.7,
2019-12-14,4.9,3.5,8.1,0.5,,298.1,9,9.3,1000.6,
2019-12-15,3.8,0.2,8.9,2.3,,141.9,7.8,9.3,1014.4,
2019-12-16,3.8,-0.1,11.8,0,,33.6,6.1,18.5,1019.2,
2019-12-17,11.4,3,16.6,0,,179.9,12.5,40,1018,
2019-12-18,11,10.6,16.1,0,,158.2,8.9,9.3,1021.8,
2019-12-19,6,3.8,8.8,0,,34.6,6.9,18.5,1025.4,
2019-12-20,6.3,10.1,9.5,0,,81.4,8.3,25,1013,
2019-12-21,10.3,8.4,11.9,0.3,,141.6,11.2,32,999.1,
2019-12-22,7.2,10.1,8.5,10.2,,43.7,10.2,9.3,990.8,
2019-12-23,7,5.9,7.7,20.6,,317.5,21.3,59.3,994.2,
2019-12-24,7,4.2,9.5,6.6,,302.4,21.3,58,1009.9,
2019-12-25,6.6,3.9,8.8,2.5,,289.1,8.1,31.5,1012.2,
2019-12-26,5.4,1.8,7.8,0.3,,313.7,15.9,54,1019.9,
2019-12-27,4,1.2,7,0,,313,11.6,36,1022.9,
2019-12-28,2.3,0.7,4.8,0,,325.4,16.2,43,1029.4,
2019-12-29,-0.4,-0.3,3,0,,346.3,7.6,9.3,1035.8,
2019-12-30,-2,-6.6,2,0,,205.4,5.6,9.3,1038.1,
2019-12-31,1,-2.7,6.1,0,,235.2,9.8,36,1029.9,
2020-01-01,2.4,-0.7,6.9,0,,318,7.5,9.3,1032.7,
2020-01-02,-1.2,-4.3,4.3,0,,136.4,6.6,9.3,1033.3,
2020-01-03,-2.8,-3.6,-2,0,,104.3,5.6,9.3,1029.9,
2020-01-04,1.2,-2.7,5.4,0.6,,248.6,9.8,9.3,1023.4,
2020-01-05,2.7,0,5.1,0,,327.5,18.2,51.8,1027.3,
2020-01-06,-0.7,-0.3,3.2,0,,289.1,6.2,9.3,1033.6,
2020-01-07,-2,-6.3,3.1,0,,136.8,6.2,9.3,1030.3,
2020-01-08,-1.8,-0.1,3.3,0,,50.8,5.1,9.3,1033.3,
2020-01-09,-0.5,-4,3.1,0,,116.1,6.9,9.3,1029.3,
2020-01-10,-1.1,0,1.3,0,,60.1,7.2,9.3,1024.7,
2020-01-11,-0.7,-3.6,7.2,0,,334.6,7.9,9.3,1029.3,
2020-01-12,-0.6,-0.3,6.1,0,,145.3,5.2,9.3,1032,
2020-01-13,-3.1,-4.1,-3.9,0,,150,5.1,9.3,1029.4,
2020-01-14,-2.5,-3.4,-3.4,0,,115.2,6,9.3,1027.8,
2020-01-15,-1.8,-2.6,-1.2,0,,86.3,6.9,9.3,1031,
2020-01-16,-1.1,-2.4,0,0,,359.9,4.7,9.3,1032.8,
2020-01-17,-2.5,-3.4,-1.9,0,,90.5,4.9,9.3,1030.9,
2020-01-18,-1.5,-2.5,-1,0,,100.8,4.6,9.3,1027.4,
2020-01-19,-0.5,-1.2,0,0,,54.6,3.6,9.3,1030.7,
2020-01-20,0.4,0,3.9,0,,184.1,4.3,9.3,1043.9,
2020-01-21,-1.2,-2.4,-2.3,0,,230.7,6.5,9.3,1044.8,
2020-01-22,-1.6,-0.3,-0.2,0,,236.1,7.2,9.3,1033.5,
2020-01-23,-0.7,-6.3,5,0,,172.9,5.9,9.3,1035,
2020-01-24,-2.4,-4.8,-1.1,0,,101.5,4.7,9.3,1030.1,
2020-01-25,-1.3,-2.1,-0.9,0,,145.9,4.2,9.3,1025.6,
2020-01-26,-0.5,-1.6,0.9,0,,75.8,5.7,9.3,1024.1,
2020-01-27,0.3,0,1.8,0.5,,293.3,6.2,9.3,1019.5,
2020-01-28,1,-1,3.2,0,,114.8,8.4,40,1009.4,
2020-01-29,2.8,0.5,4.4,9.1,,258,9.7,35.2,1009.2,
2020-01-30,4,0.4,6.7,1.3,,257.9,12.5,36,1016.7,
2020-01-31,7,-1.3,14.4,0,,226.4,11,47,1011.4,
2020-02-01,9.8,5.3,14.8,0.5,,213.3,9.9,24.1,1012.7,
2020-02-02,10.8,6.8,14.3,0.5,,251,14.7,54,1012.3,
2020-02-03,10.1,10.1,9.9,0.3,,277.9,18.9,51.8,1011.7,
2020-02-04,6.6,4.8,9.5,0,,273.4,19,75.9,1002.1,
2020-02-05,4.5,1.4,9.5,6.1,,334.7,20.7,53.7,1012,
2020-02-06,2.4,-0.4,4.8,0,,318.8,17.1,43,1026.5,
2020-02-07,4.9,2.5,8.3,0,,330.5,15.6,40,1026,
2020-02-08,1,-2.7,5.2,0,,133,6.7,20.4,1032.4,
2020-02-09,1.8,-3.7,9.6,0,,112.5,8.6,25,1028.6,
2020-02-10,8.8,1.8,15.9,1.5,,215.3,18.1,65,1009.6,
2020-02-11,6.7,10.2,10.5,7.1,,275.4,16.5,64.8,1006.7,
2020-02-12,4.3,0.4,7.7,0,,263.1,14.2,50,1016.8,
2020-02-13,5.1,1.8,9,0,,229.3,10.1,29,1020.7,
2020-02-14,6.8,3.6,10.2,1.5,,267.8,10.4,9.3,1016.4,
2020-02-15,5.9,3,9.2,0,,49,8.5,29,1028.4,
2020-02-16,5.5,-0.3,11.8,0,,118.1,9,25,1029.4,
2020-02-17,6.5,2.3,12.7,0,,70.6,7.5,18.5,1022.2,
2020-02-18,8.6,10.2,13,0,,318.2,11.7,47,1023.1,
2020-02-19,5.8,-0.8,9.7,0.8,,257.3,7.4,9.3,1022.2,
2020-02-20,5.3,0.6,9.8,0,,318,12.4,9.3,1022.9,
2020-02-21,3.8,-1.4,7.9,0,,270.7,14.9,9.3,1023.4,
2020-02-22,4.9,-2.7,10.6,0,,224.9,8.6,7.4,1029.8,
2020-02-23,9.2,3.2,14.7,2.6,,235.9,12.5,47,1019.3,
2020-02-24,9.2,10.1,9.9,0,,275.5,18.4,68,1017.3,
2020-02-25,8.8,0.4,18.3,0,,187.2,9.9,32,1008.3,
2020-02-26,7.2,5,8.6,1.8,,279.7,10.5,36,999.2,
2020-02-27,5,2.6,8.6,6.6,,294.1,15.3,44.5,1005.4,
2020-02-28,4.5,2,7.7,1,,286.8,18.3,58,1008.9,
2020-02-29,4.7,-2.4,9.7,0,,170.8,12.5,9.3,1015.8,
2020-03-01,7.8,4.4,12.7,0,,167.5,8.2,29,1008.1,
2020-03-02,10.2,7.3,14.3,13.5,,181.5,15.2,50,1001.1,
2020-03-03,9.5,10.1,11.6,1.8,,55.2,7.5,25.9,1001,
2020-03-04,6.4,3.4,8.5,2.8,,320,14.8,40,1008.8,
2020-03-05,5.3,-1.1,11,0,,189.3,7.6,9.3,1010.7,
2020-03-06,4.7,2.7,6.2,1.3,,107.6,8.1,20.4,1003.2,
2020-03-07,6.7,3.2,10.6,11.2,,325,12.3,43,1011.2,
2020-03-08,6.4,2.7,10.2,0,,327,9.6,40,1019.2,
2020-03-09,5,-2,9.6,0,,13.5,5.2,9.3,1015.8,
2020-03-10,7.9,2.1,13.9,0,,312.4,9.1,9.3,1015,
2020-03-11,10.6,4.7,16.6,0.3,,240.4,9.1,33.3,1015.2,
2020-03-12,14.5,8.6,9.9,0.3,,223.8,9.2,40,1015.7,
2020-03-13,9,10.2,12.4,0,,275.2,10,50,1015.4,
2020-03-14,6.5,0,11.9,0,,303,10.6,32,1021.2,
2020-03-15,3.6,-1.5,10,0,,69.3,9.4,29.6,1028.8,
2020-03-16,5.8,-1.3,13.2,0,,126.3,11.1,40,1029.9,
2020-03-17,8.5,-0.3,9.3,0,,339.8,5.7,9.3,1028.8,
2020-03-18,11.6,3,19.4,0,,94.8,6.3,9.3,1029.1,
2020-03-19,12.4,4.1,9.1,0,,161.4,6.4,9.3,1026,
2020-03-20,13,4,20.6,0,,137.8,6.1,9.3,1021,
2020-03-21,8.6,10.3,15.5,0,,45,9.6,9.3,1017,
2020-03-22,3.4,0.2,7.3,0.5,,12,12,32,1026,
2020-03-23,-0.1,-1.9,1.8,0,,17.6,14,44.5,1028.9,
2020-03-24,3.8,-0.3,8.4,0.8,,56.4,19,50,1029,
2020-03-25,2.5,-0.6,4.9,0,,74.3,13.6,36,1029.7,
2020-03-26,8.9,3.3,9.6,0,,69.5,13.6,40,1024.4,
2020-03-27,11.5,6.3,9.9,0,,68.8,9.4,29,1020.6,
2020-03-28,11.7,4,18.7,0,,353.9,6.8,29,1014.7,
2020-03-29,11,3.2,17.8,,,,,,,
2020-03-30,4.8,2.2,9.4,0,,329.8,15.4,37,1018.2,
2020-03-31,3.9,0.4,7.8,0,,6,7.4,9.3,1025.1,
2020-04-01,4.2,-1.5,9.4,0,,63.3,7,9.3,1022.9,
2020-04-02,5.2,-2.8,9.9,0,,175.5,7.8,9.3,1016.9,
2020-04-03,8.8,-0.6,8.4,0,,348.3,8.8,9.3,1014,
2020-04-04,10.8,4.4,10,0,,22.2,9.1,25,1021.8,
2020-04-05,12.5,5.7,8.8,0,,42.3,11.1,32,1027.8,
2020-04-06,13.2,5.6,9.6,0,,109.9,11.4,40,1031.6,
2020-04-07,12.3,3.5,9.6,0,,177.5,6.3,9.3,1033.9,
2020-04-08,12.8,2.8,10,0,,304.8,5.4,9.3,1029.7,
2020-04-09,14.9,3.5,9,0,,317.5,8,9.3,1022.4,
2020-04-10,16,10.7,21.1,0,,328.2,11.3,33.3,1021,
2020-04-11,13.9,7.5,9.7,0,,11,7.7,9.3,1023.2,
2020-04-12,14.8,5.6,8.9,0,,127.3,8.1,27.8,1021.3,
2020-04-13,16,8.8,9,0,,222.4,9.3,47,1011.6,
2020-04-14,8.1,10.1,9.6,0.3,,323.8,17,47,1015.7,
2020-04-15,8,-1.4,10,0,,276,10.2,36,1024.6,
2020-04-16,12.8,1.3,9.3,0,,193.5,9.2,31.5,1020.5,
2020-04-17,17.1,7.2,25.4,0,,316.7,8.6,9.3,1014.1,
2020-04-18,16.8,11.2,23.1,0,,72.7,6.3,9.3,1015,
2020-04-19,14.3,11.4,17,0,,47.3,8.3,9.3,1014.7,
2020-04-20,11.7,6.3,9.8,0,,52.6,10.8,38.9,1020.6,
2020-04-21,12.1,4.9,18.2,0,,50.3,12.5,40,1020.8,
2020-04-22,12.5,6.1,10,0,,46.9,8.4,29,1022.4,
2020-04-23,13.7,7.5,9.8,0,,42.7,7.5,9.3,1020.9,
2020-04-24,14.5,4.3,9.7,0,,251.4,8.2,9.3,1013.3,
2020-04-25,15,8.4,22.2,0,,267.9,16.2,58,1005.6,
2020-04-26,11.7,4.9,9.8,0,,355.6,7.5,9.3,1011.3,
2020-04-27,14,4.5,7.7,0,,145.2,7.1,29,1013.3,
2020-04-28,17.8,10,23.7,0,,165.7,9,29,1009.2,
2020-04-29,15.3,10.7,20.2,0,,210.1,10.7,31.5,1005.7,
2020-04-30,17.2,12.3,22.6,8.6,,293.2,9.7,32,1007.5,
2020-05-01,14,10.9,18.4,4.3,,219.2,8.5,29.6,1006.9,
2020-05-02,14.9,9.2,21,0,,335.2,9.5,32,1006.8,
2020-05-03,13.5,10.6,18,0,,316.7,18.3,50,1012.7,
2020-05-04,13.8,7.2,9.7,0,,311.4,9.3,9.3,1016.9,
2020-05-05,13.4,8.2,19,0,,295.6,10.1,37,1013.7,
2020-05-06,11.7,7.2,14.6,0,,317.4,18.4,54,1016.3,
2020-05-07,15,10.8,20.1,0,,324.1,17,47,1018,
2020-05-08,14.9,5.1,8.8,0,,201.8,7.1,9.3,1020.3,
2020-05-09,18.7,9.9,25.8,0,,61.3,6.6,9.3,1014.5,
2020-05-10,19.4,11.4,25.9,0,,142.4,8.6,33.3,1010.3,
2020-05-11,20.2,12.5,26.2,0,,183.7,12.3,40,1004.2,
2020-05-12,10.9,10.1,10,0,,304.5,15.3,48.2,1011.1,
2020-05-13,9.2,2.8,9.6,0.5,,71.1,9.2,9.3,1016,
2020-05-14,14.5,8.3,9.7,0,,334.3,10.7,38.9,1010.1,
2020-05-15,13.1,9.5,20.3,1,,2.5,11,37,1012.8,
2020-05-16,14.3,6.3,9.8,0,,262.2,7.4,22.2,1022,
2020-05-17,14.7,11.1,20.2,0.8,,308.2,6.1,22.2,1020.8,
2020-05-18,18.2,9,9.9,1.5,,222.6,6.8,9.3,1022.5,
2020-05-19,18.7,11.4,24.5,0,,306.6,6.3,9.3,1018.7,
2020-05-20,17.6,15.7,20.3,0.8,,49.2,6.2,9.3,1015,
2020-05-21,15.5,7.7,21,0,,356.6,8.9,32,1019.3,
2020-05-22,15.2,5.7,9.1,0,,312.7,6.2,9.3,1023.3,
2020-05-23,16.9,12,20.1,0,,143.6,4.8,9.3,1023.1,
2020-05-24,15.7,11.8,20.6,2.3,,307.1,16.3,50,1022.6,
2020-05-25,14.6,9.6,18.6,0,,305.8,12,40.8,1024.4,
2020-05-26,14.8,9.7,19.8,0.5,,349,8.6,36,1025.9,
2020-05-27,15.5,11.2,20.4,0,,343.2,8.1,27.8,1027.1,
2020-05-28,16,12.5,19.7,3,,340.6,5.7,9.3,1022.3,
2020-05-29,15.4,12.4,20.1,0,,339.2,7.4,29.6,1020,
2020-05-30,14.2,11.3,18,0,,342.1,6.1,29,1016.4,
2020-05-31,12.7,10.6,14.8,1.8,,315.4,11.4,44.5,1013.3,
2020-06-01,17.4,12.1,22.4,1,,353.6,8.1,36,1014.7,
2020-06-02,16.4,10.6,20.8,0,,343.2,7.6,40,1012.3,
2020-06-03,16.6,7.9,9.6,0,,320.3,7.2,9.3,1005.8,
2020-06-04,18.4,10.1,25.4,0,,203.3,11,9.3,1001.7,
2020-06-05,18.5,16,23.6,0.5,,176.9,9,36,1000.8,
2020-06-06,20.5,15.2,26.4,2,,124.2,6.3,9.3,1007.6,
2020-06-07,22,16.2,28.2,0,,105.4,6.4,36,1007,
2020-06-08,18.9,15.2,24.1,21.1,,324.3,8.1,24.1,1009.1,
2020-06-09,18.9,14.4,25.2,0,,23.3,4.5,20.4,1010,
2020-06-10,18.4,16.1,21.9,15.5,,69.9,4.8,9.3,1009.1,
2020-06-11,18.9,14.1,22.8,1.8,,28,4.9,9.3,1009.5,
2020-06-12,21.3,15.2,26.5,0,,301.4,4.8,9.3,1007.9,
2020-06-13,24,17.9,29.4,0,,343.8,5.1,9.3,1008,
2020-06-14,20.7,17.7,28.5,0,,4.4,6.5,9.3,1006.7,
2020-06-15,19.9,16.6,23.7,15.7,,315,4.7,24.1,1009.7,
2020-06-16,18.7,16.4,22.8,29.7,,2.4,6.5,29,1009.6,
2020-06-17,20,17.1,26.3,2.8,,350.1,5.5,25.9,1007.1,
2020-06-18,19.2,17.1,21.6,11.7,,316.6,7.3,9.3,1008.1,
2020-06-19,19.3,17,22,13.5,,279.5,11.4,37,1011.4,
2020-06-20,17.4,16.2,19.9,0,,305.4,14.8,40,1012.2,
2020-06-21,18.9,15.2,22.3,0,,306.3,9.6,35.2,1010.4,
2020-06-22,20.5,17.8,24.6,2.8,,319.6,15.3,44.5,1011.9,
2020-06-23,22.1,18.8,26.2,0.3,,319.2,12.9,40.8,1015.5,
2020-06-24,20.3,17.6,25.3,0,,311.2,6.6,25,1019.4,
2020-06-25,21.8,15,26.5,0,,45.9,4.7,9.3,1021.1,
2020-06-26,22.8,17.1,28.4,0,,92.8,7.9,29.6,1018,
2020-06-27,25,18.7,31.1,0.5,,139.8,6.8,25.9,1015,
2020-06-28,26.5,18.7,32.5,0,,34.5,5.1,9.3,1013.7,
2020-06-29,23.5,18.7,31.9,0,,340.7,9.2,46.3,1010.3,
2020-06-30,22.6,15.9,27.4,10.9,,266.9,8.7,31.5,1013.3,
2020-07-01,25,16.8,31,0,,155.9,5.7,9.3,1012.5,
2020-07-02,25.3,20.2,30.6,0,,55.7,5.2,9.3,1009.8,
2020-07-03,22.8,19.2,26.8,4.8,,334.4,10,40.8,1011.6,
2020-07-04,23.2,18.6,27.6,0,,329.9,4.8,20.4,1015.9,
2020-07-05,24.3,16,30,0,,332.3,6.8,29,1015,
2020-07-06,25.5,17.1,31.9,0,,336.2,8.2,9.3,1010,
2020-07-07,18.9,14.2,23.1,6.9,,317.5,13.4,54,1015.3,
2020-07-08,19.6,10.4,25.5,0,,272.9,5.3,9.3,1017.8,
2020-07-09,23.3,16.7,29.7,0,,211.5,7.1,9.3,1017.7,
2020-07-10,25.7,16.6,32.7,0,,140.1,7.8,31.5,1015.5,
2020-07-11,23.8,18.6,33.2,0,,105.4,10.8,50,1014.3,
2020-07-12,16.7,13.8,20.9,7.4,,1.1,7,9.3,1021.6,
2020-07-13,18.3,12.3,23.6,0.5,,39,4.5,9.3,1022.1,
2020-07-14,18.2,11.1,23.9,0.3,,64.9,5.8,9.3,1018.2,
2020-07-15,19.9,12.3,25.9,0,,107.3,4.2,9.3,1014.3,
2020-07-16,20,14.2,24.3,0,,316.4,7.3,9.3,1013.5,
2020-07-17,16.7,15.3,20.3,0,,338.6,6.6,29,1014.8,
2020-07-18,17.3,14.4,21,1,,21.2,4.2,18.5,1015.1,
2020-07-19,17.7,14.7,21.3,1.8,,9.6,5.3,9.3,1015,
2020-07-20,22.3,15.1,28.2,5.6,,281.5,5.4,9.3,1015.5,
2020-07-21,24.2,16.5,30.7,0,,357.2,4.6,9.3,1017.7,
2020-07-22,22.9,17.3,27.7,3,,82.7,5,9.3,1018,
2020-07-23,22.4,18.1,27.4,0.5,,80.1,5,16.7,1014.8,
2020-07-24,21.1,16.2,27.8,0.5,,83.1,5.8,9.3,1012.3,
2020-07-25,19.7,17.1,23.5,21.8,,1.4,8.8,25,1011.5,
2020-07-26,22,16.5,27.4,0.3,,13,4.4,9.3,1013.5,
2020-07-27,22.9,17.6,29.7,1.5,,310.4,6.6,9.3,1016.3,
2020-07-28,24.9,16.1,31.5,0,,150.3,6.3,9.3,1015.1,
2020-07-29,26.5,20.6,31.2,0,,13.4,5,25,1016,
2020-07-30,27.1,21.8,32.3,0,,318.9,6.2,9.3,1017.5,
2020-07-31,26.4,18.2,32.8,0,,329.3,7.4,9.3,1015.1,
2020-08-01,24.1,16.7,29.8,0,,11.5,6.1,9.3,1014.1,
2020-08-02,22.4,15.1,28.2,0.3,,96.1,6.5,20.4,1014.4,
2020-08-03,23.3,18,29.3,0,,92.4,6.6,24.1,1009.4,
2020-08-04,22.9,19.5,28.5,10.4,,114.8,5.3,25.9,1006.6,
2020-08-05,21.3,17.2,24.8,4.3,,337.2,5.7,24.1,1013.3,
2020-08-06,24.5,19.3,30,0,,39.2,6.6,29,1017.1,
2020-08-07,26.4,20.8,31.7,0,,31.3,8.1,29,1018.7,
2020-08-08,26.3,20.7,32.6,0,,25.2,7.2,25,1018.3,
2020-08-09,25.6,20.8,32.5,0.3,,44,4.8,20.4,1016.1,
2020-08-10,25.5,20.3,32.2,2.5,,28.4,5.6,25,1015.5,
2020-08-11,22.7,19.9,29.6,0.3,,21.4,5.7,25,1017,
2020-08-12,24.8,18.7,30.8,17.8,,9.9,4.8,9.3,1017.3,
2020-08-13,24.4,17.4,30.6,0.3,,118,5.7,20.4,1016.4,
2020-08-14,23.2,20.3,27.8,0.3,,279.5,4,9.3,1013.3,
2020-08-15,22.1,18.6,29.4,0.5,,334.5,4.9,9.3,1012.2,
2020-08-16,22.4,18.5,28.3,10.9,,28.3,4.6,9.3,1013.3,
2020-08-17,22.3,18,28.9,1.3,,98.6,5.9,40,1012.4,
2020-08-18,20.6,17.6,24.3,15.5,,303.7,4.7,9.3,1009.5,
2020-08-19,21.8,18.5,26.2,0.5,,308,11.6,44.5,1008.2,
2020-08-20,22.6,16.3,28.1,0.3,,318.4,5.7,24.1,1012.3,
2020-08-21,23.3,15.7,29.7,0.3,,108.3,4.8,9.3,1017,
2020-08-22,24.6,17.2,31.1,0,,105.6,5,9.3,1015.6,
2020-08-23,23,18.5,27,0,,314,8.9,36,1013.9,
2020-08-24,22.2,15.2,26.6,0.3,,303.8,7.3,25,1014.5,
2020-08-25,21.9,17.3,26.5,0,,304.2,8.7,35.2,1013.5,
2020-08-26,22.2,12.4,30.7,0,,191.5,8,9.3,1012.9,
2020-08-27,22.7,20.3,25.7,0,,299.3,14.3,7.4,1013.8,
2020-08-28,22,13.8,28.7,0,,121.6,7.1,9.3,1011.6,
2020-08-29,25.3,17.6,33.5,0,,118.2,7.5,29.6,1007.1,
2020-08-30,26.6,18.2,34.4,0,,140.5,6.9,35.2,1007.4,
2020-08-31,20.4,16.3,24.3,0,,319.5,11.1,36,1012.6,
2020-09-01,16.4,14.9,20.9,17.3,,257.2,11.1,35.2,1008.5,
2020-09-02,16.6,12.5,21.5,0,,306.9,9.2,29.6,1016.1,
2020-09-03,17.3,10.8,22.9,0.3,,331.3,6.3,9.3,1021.2,
2020-09-04,19.6,11.4,25.3,0,,316.8,6.6,9.3,1024.1,
2020-09-05,20.7,13.2,27.4,0,,124.1,4.8,9.3,1019.6,
2020-09-06,22.6,14.6,28.6,0.3,,25,4.4,16.7,1014.9,
2020-09-07,20.4,16.8,25.3,0,,336.6,8,29,1017.6,
2020-09-08,18.3,13.2,24.5,0,,309.8,5.4,9.3,1026.4,
2020-09-09,18.1,9.4,9.9,0,,26.2,4.1,9.3,1024.7,
2020-09-10,20.4,12.8,27.6,0,,350.7,5,9.3,1017.9,
2020-09-11,21.5,14.6,27.2,0,,44.6,5.6,18.5,1017.2,
2020-09-12,22.4,15.3,28.9,0.5,,15.7,3.9,9.3,1019.6,
2020-09-13,23.1,16.5,29.7,0.3,,350.9,5.3,9.3,1024.4,
2020-09-14,23.3,16.7,29.9,0.5,,36.4,5.8,20.4,1027.6,
2020-09-15,23.9,16.6,30.7,0.5,,66.3,5.1,9.3,1024.4,
2020-09-16,23.5,16.7,29.8,0.3,,84.4,5.9,25,1019.7,
2020-09-17,23.2,17.3,30.2,0.3,,345,6.8,9.3,1017.1,
2020-09-18,17.4,12,23.7,0,,66.7,5.6,20.4,1024,
2020-09-19,15.5,8.4,9.9,0.8,,39.6,4.9,9.3,1023.8,
2020-09-20,17.9,10.9,24,0.8,,65.6,5.6,20.4,1019.4,
2020-09-21,19.3,11.8,25.8,0.3,,87.8,7.1,32,1019.2,
2020-09-22,20.2,12.1,27.1,0.5,,84,7.3,29,1016.7,
2020-09-23,20.4,14.7,26.2,0.3,,105.7,5.9,25,1010.4,
2020-09-24,18.6,13.1,25.1,0.3,,169.3,4.6,9.3,1009.9,
2020-09-25,19.3,14.7,24.1,0,,123.1,8.3,32,1001.9,
2020-09-26,11.6,10.2,9.4,8.6,,305,8.7,50,995.9,
2020-09-27,11.8,7,9.6,0,,244.1,8.8,31.5,1008,
2020-09-28,13.3,9.4,18.3,2.3,,47.9,9.3,9.3,1009.5,
2020-09-29,13.2,10.9,15.5,5.8,,283.6,9.3,32,1013.6,
2020-09-30,14.2,11.9,17.1,0,,302,13.9,40,1010.2,
2020-10-01,13.8,13.1,14.7,0.8,,289.7,9.7,36,1005.5,
2020-10-02,15.7,10.6,21.6,0,,121.5,6.2,9.3,1006.4,
2020-10-03,20,13.2,26.7,0,,110.7,9.3,36,1005.5,
2020-10-04,18,13.2,22.3,4.3,,170,11.2,40.8,1006.4,
2020-10-05,15.5,10.5,21.5,0,,8,6.5,29,1010,
2020-10-06,14.8,10,21.4,0,,157.5,6.1,9.3,1012.8,
2020-10-07,12.9,10.3,15.5,0,,58.9,5,9.3,1011.7,
2020-10-08,13.9,11,18.4,9.1,,310.9,12.3,37,1017.9,
2020-10-09,13.2,6.3,10,0,,293.7,4,9.3,1021.8,
2020-10-10,14.6,9.5,10,0,,46.4,3.8,9.3,1018.8,
2020-10-11,12.8,11.5,14.5,0,,333.6,5.3,9.3,1015.7,
2020-10-12,9.2,10.9,9.7,10.4,,337.3,9.9,29.6,1011.1,
2020-10-13,6.9,5,8,22.4,,303.9,10.5,40,1002.6,
2020-10-14,8.1,5,9.7,31.2,,223.3,9.1,38.9,1007.5,
2020-10-15,8.3,4.6,10,0.5,,45.7,5.9,9.3,1012.8,
2020-10-16,9.3,10.1,10,5.8,,223.4,5.5,9.3,1011,
2020-10-17,7.9,6.9,9,0,,251.5,9.3,29.6,1013.4,
2020-10-18,8.7,6.5,10,1,,281.1,9.8,33.3,1020.4,
2020-10-19,7.8,2.1,9.7,0,,236.5,3.2,9.3,1026.2,
2020-10-20,9.5,5.5,9.5,0,,123.4,6.8,9.3,1026.8,
2020-10-21,10.5,4.5,9.2,0,,119.7,7.6,29,1021.9,
2020-10-22,11,6,9.2,0,,56.1,4.7,9.3,1020.9,
2020-10-23,10.3,5.3,10,0,,358.8,3.9,9.3,1018.3,
2020-10-24,11.3,7.8,9.5,0,,344.5,3.7,9.3,1016.3,
2020-10-25,12.7,11.6,13.2,4.8,,13.9,3.3,9.3,1014.1,
2020-10-26,13.5,11.6,17.4,10.7,,139.8,7.5,29,1011.4,
2020-10-27,12.8,9.1,9.7,0,,58,5.5,20.4,1012.7,
2020-10-28,11.8,8.4,10,0,,9.7,3.7,9.3,1016.8,
2020-10-29,9.8,5.7,15.4,0,,333.3,4.6,9.3,1018.9,
2020-10-30,9.7,6.2,10,2.3,,256.7,7.4,32,1022.3,
2020-10-31,12,10.9,9.9,1.5,,309.9,12.3,9.3,1021.6,
2020-11-01,7.9,3.3,9.6,0,,110.9,3.6,9.3,1023.8,
2020-11-02,10.5,8.7,9.7,7.6,,146,3.8,9.3,1021,
2020-11-03,11.3,9.5,10,0,,46.4,3.6,9.3,1022.2,
2020-11-04,12.2,10.7,14.8,0,,337.9,4,9.3,1025,
2020-11-05,10.5,10.2,9.5,10.9,,12.1,3.6,9.3,1032.3,
2020-11-06,6.8,3.6,9.2,1,,300.6,3,9.3,1034.4,
2020-11-07,6.7,2.4,9.8,0,,50.4,3.7,9.3,1033.4,
2020-11-08,5.7,2.7,8.5,0,,47.8,4,9.3,1029.2,
2020-11-09,6,0.6,9.7,0,,337.8,3.9,9.3,1028.3,
